iter	RMSE
4339	0.3466085631
4340	0.3466033071
4341	0.3466006862
4342	0.3466001911
4343	0.3466001769
4344	0.3466001643
4345	0.3465903194
4346	0.3465899008
4347	0.3465898691
4348	0.3465897107
4349	0.3465824715
4350	0.3465740736
4351	0.3465739901
4352	0.3465738618
4353	0.3465670492
4354	0.3465669495
4355	0.3465669237
4356	0.346561649
4357	0.3465561005
4358	0.3465492812
4359	0.3465492605
4360	0.3465441446
4361	0.3465408094
4362	0.3465349839
4363	0.3465348619
4364	0.3465342137
4365	0.3465342037
4366	0.3465341592
4367	0.3465341167
4368	0.3465320311
4369	0.3465320008
4370	0.3465313073
4371	0.3465311038
4372	0.3465265682
4373	0.3465265398
4374	0.3465181665
4375	0.3465179085
4376	0.346517884
4377	0.3465176141
4378	0.3465108726
4379	0.3465108521
4380	0.3465103428
4381	0.3465102844
4382	0.346510122
4383	0.3465101177
4384	0.3465098794
4385	0.3464760227
4386	0.3464662572
4387	0.3464658958
4388	0.3464655269
4389	0.3464648642
4390	0.3464647483
4391	0.3464647253
4392	0.346448468
4393	0.3464483774
4394	0.3464482743
4395	0.346448173
4396	0.3464454373
4397	0.3464452345
4398	0.3464452097
4399	0.3464364169
4400	0.3464363192
4401	0.3464200886
4402	0.3464189584
4403	0.3464163757
4404	0.3464072349
4405	0.3464062054
4406	0.346400592
4407	0.3464004537
4408	0.3464004459
4409	0.3463922274
4410	0.3463922247
4411	0.3463711833
4412	0.3463585472
4413	0.3463521565
4414	0.3463521055
4415	0.3463515661
4416	0.3463482406
4417	0.3463456428
4418	0.3463456153
4419	0.3463456009
4420	0.3463385714
4421	0.3463373155
4422	0.3463323527
4423	0.3463314718
4424	0.3463314274
4425	0.3463313922
4426	0.3463313588
4427	0.3463234129
4428	0.3463227664
4429	0.3463227087
4430	0.3463226984
4431	0.346322666
4432	0.3463220873
4433	0.3463092189
4434	0.3463088432
4435	0.3463087921
4436	0.3463080097
4437	0.3463002219
4438	0.3462999578
4439	0.3462968274
4440	0.3462836516
4441	0.3462672898
4442	0.3462661766
4443	0.3462659787
4444	0.3462659539
4445	0.3462529369
4446	0.3462529224
4447	0.3462504782
4448	0.3462467258
4449	0.3462400185
4450	0.3461995295
4451	0.3461995185
4452	0.3461934139
4453	0.3461931904
4454	0.3461917885
4455	0.3461917754
4456	0.3461917668
4457	0.3461894081
4458	0.3461866135
4459	0.3461863734
4460	0.3461834067
4461	0.3461823187
4462	0.3461817924
4463	0.3461777226
4464	0.3461767208
4465	0.3461767131
4466	0.3461748803
4467	0.3461748754
4468	0.3461748455
4469	0.3461741653
4470	0.346143067
4471	0.3461421777
4472	0.3461420293
4473	0.3461410707
4474	0.3461405938
4475	0.346140585
4476	0.3461405747
4477	0.3461405647
4478	0.3461363417
4479	0.3461363006
4480	0.3461263556
4481	0.3461253314
4482	0.3461247629
4483	0.3461247543
4484	0.3461247425
4485	0.346124529
4486	0.3461245212
4487	0.3461239896
4488	0.3461198166
4489	0.3461196775
4490	0.3461150894
4491	0.346111019
4492	0.3460953953
4493	0.3460950994
4494	0.346095056
4495	0.3460702689
4496	0.3460695062
4497	0.346053
4498	0.3460528432
4499	0.3460523691
4500	0.3460504839
4501	0.3460484034
4502	0.3460429555
4503	0.3460398905
4504	0.3460379559
4505	0.3460318766
4506	0.3460318382
4507	0.3460111181
4508	0.3460110745
4509	0.3459605249
4510	0.3459567851
4511	0.3459567132
4512	0.3459529928
4513	0.3459524963
4514	0.3459524643
4515	0.3459424401
4516	0.345942209
4517	0.3459421779
4518	0.345942165
4519	0.3459420704
4520	0.3459304391
4521	0.3459186002
4522	0.3459178848
4523	0.3459177745
4524	0.3458866256
4525	0.3458849257
4526	0.3458848936
4527	0.3458848477
4528	0.3458846338
4529	0.3458585611
4530	0.3458520834
4531	0.3458520622
4532	0.345852021
4533	0.3458519816
4534	0.3458514928
4535	0.3458503434
4536	0.3458503027
4537	0.3458502889
4538	0.3458502562
4539	0.3458488322
4540	0.3458484555
4541	0.3458483901
4542	0.345844885
4543	0.3458447857
4544	0.3458447735
4545	0.3458447318
4546	0.3458402643
4547	0.3458394328
4548	0.3458390113
4549	0.3458390011
4550	0.3458389591
4551	0.3458385621
4552	0.3458384123
4553	0.3458332199
4554	0.3458230109
4555	0.345821835
4556	0.3457979296
4557	0.3457978858
4558	0.3457971042
4559	0.3457921161
4560	0.3457910949
4561	0.3457877878
4562	0.3457818043
4563	0.3457783553
4564	0.3457783298
4565	0.3457776366
4566	0.3457775961
4567	0.3457769984
4568	0.3457494886
4569	0.3457422989
4570	0.3457400738
4571	0.3457222489
4572	0.3457212285
4573	0.3457205919
4574	0.3456912752
4575	0.3456725507
4576	0.3456725014
4577	0.3456720043
4578	0.345671934
4579	0.3456718947
4580	0.3456718687
4581	0.3456668613
4582	0.3456663203
4583	0.3456659498
4584	0.3456585905
4585	0.3456585073
4586	0.3456511453
4587	0.3456511302
4588	0.3456499941
4589	0.3456499725
4590	0.3456499273
4591	0.3456485261
4592	0.3456479454
4593	0.3456454938
4594	0.3456431313
4595	0.345642441
4596	0.3456422749
4597	0.3456349776
4598	0.3456335037
4599	0.3456203329
4600	0.3456203286
4601	0.3456159978
4602	0.3456096806
4603	0.3455816527
4604	0.3455762299
4605	0.3455751232
4606	0.3455749632
4607	0.345574834
4608	0.3455746831
4609	0.3455743978
4610	0.3455742198
4611	0.3455716542
4612	0.3455715283
4613	0.3455713096
4614	0.3455712605
4615	0.345571192
4616	0.3455681586
4617	0.345566794
4618	0.3455667844
4619	0.3455652622
4620	0.345561918
4621	0.34556168
4622	0.3455608055
4623	0.3455607728
4624	0.3455607226
4625	0.345554826
4626	0.3455545079
4627	0.3455470977
4628	0.3455319198
4629	0.3455318774
4630	0.3455311771
4631	0.345530913
4632	0.3455301188
4633	0.3455250057
4634	0.3455249627
4635	0.3455238016
4636	0.3454906432
4637	0.3454905164
4638	0.3454904664
4639	0.3454901576
4640	0.3454707999
4641	0.3454707528
4642	0.3454705385
4643	0.345470373
4644	0.3454702366
4645	0.3454701196
4646	0.3454560567
4647	0.345455258
4648	0.3454548646
4649	0.3454470962
4650	0.3454413373
4651	0.3454096262
4652	0.3454091358
4653	0.3454091225
4654	0.3454082804
4655	0.3454075524
4656	0.345407533
4657	0.3454071975
4658	0.3453978008
4659	0.3453966702
4660	0.3453965524
4661	0.3453965359
4662	0.3453943062
4663	0.345383994
4664	0.3453805239
4665	0.3453804244
4666	0.3453793585
4667	0.3453789753
4668	0.345378967
4669	0.3453721571
4670	0.3453720391
4671	0.3453710606
4672	0.3453703367
4673	0.3453699156
4674	0.3453561828
4675	0.3453560675
4676	0.3453560486
4677	0.3453560388
4678	0.3453537572
4679	0.3453534229
4680	0.3453534054
4681	0.3453471122
4682	0.3453452139
4683	0.3453380218
4684	0.3453379262
4685	0.3453362986
4686	0.3453347003
4687	0.3453339975
4688	0.345333628
4689	0.3453328112
4690	0.345319461
4691	0.3453186557
4692	0.3453186331
4693	0.3453186248
4694	0.3453179228
4695	0.3453179174
4696	0.3453130645
4697	0.3453097185
4698	0.3453067509
4699	0.345306665
4700	0.3453059382
4701	0.3453057382
4702	0.3453056637
4703	0.3453055325
4704	0.3453044289
4705	0.3452889461
4706	0.3452885724
4707	0.3452884877
4708	0.3452884005
4709	0.3452878678
4710	0.3452875443
4711	0.3452872017
4712	0.3452871852
4713	0.345287129
4714	0.3452867424
4715	0.3452867153
4716	0.3452844772
4717	0.34528446
4718	0.3452827439
4719	0.3452758738
4720	0.345274836
4721	0.3452748313
4722	0.3452747104
4723	0.3452746688
4724	0.3452746468
4725	0.3452573345
4726	0.3452573201
4727	0.3452573034
4728	0.3452572783
4729	0.3452567663
4730	0.3452567095
4731	0.3452566124
4732	0.3452565354
4733	0.3452540045
4734	0.3452539827
4735	0.3452499685
4736	0.3452499617
4737	0.3452499388
4738	0.3452475998
4739	0.3452475354
4740	0.3452473242
4741	0.3452473241
4742	0.3452469416
4743	0.3452467858
4744	0.3452467759
4745	0.3452465722
4746	0.3452465659
4747	0.3452465597
4748	0.3452465466
4749	0.3452464794
4750	0.3452439043
4751	0.3452438919
4752	0.3452437944
4753	0.3452385184
4754	0.3452306177
4755	0.345230608
4756	0.3452299881
4757	0.3452164814
4758	0.3452164703
4759	0.3452150721
4760	0.345212221
4761	0.3452122103
4762	0.3452122055
4763	0.3452121962
4764	0.3452106892
4765	0.3452106552
4766	0.3452020208
4767	0.3452020066
4768	0.3452019824
4769	0.3452019767
4770	0.3452019707
4771	0.3451975698
4772	0.3451970662
4773	0.3451970521
4774	0.3451957586
4775	0.3451956994
4776	0.3451956906
4777	0.3451956808
4778	0.3451955039
4779	0.3451949902
4780	0.3451949706
4781	0.3451948214
4782	0.3451947525
4783	0.345194742
4784	0.3451947338
4785	0.3451945753
4786	0.345194342
4787	0.3451942948
4788	0.345193354
4789	0.3451923829
4790	0.3451923302
4791	0.3451922364
4792	0.3451914947
4793	0.3451914946
4794	0.345187086
4795	0.3451862508
4796	0.3451862491
4797	0.3451842989
4798	0.3451842621
4799	0.3451842228
4800	0.3451818913
4801	0.3451708254
4802	0.3451703089
4803	0.3451703044
4804	0.3451700311
4805	0.3451687128
4806	0.3451635231
4807	0.3451634888
4808	0.345163255
4809	0.3451620639
4810	0.3451620607
4811	0.3451617251
4812	0.3451609827
4813	0.3451584747
4814	0.3451584712
4815	0.3451584288
4816	0.3451582956
4817	0.3451578153
4818	0.3451578153
4819	0.3451578005
4820	0.3451577264
4821	0.3451456703
4822	0.3451448493
4823	0.3451448377
4824	0.3450983488
4825	0.3450913931
4826	0.3450865018
4827	0.3450859582
4828	0.3450831673
4829	0.3450831571
4830	0.3450828856
4831	0.3450810919
4832	0.3450695749
4833	0.3450679073
4834	0.3450676738
4835	0.3450671484
4836	0.3450670993
4837	0.3450667286
4838	0.3450667184
4839	0.3450667043
4840	0.3450664654
4841	0.3450664325
4842	0.3450601518
4843	0.3450601422
4844	0.3450580171
4845	0.3450553387
4846	0.34505522
4847	0.3450551116
4848	0.3450550085
4849	0.3450479821
4850	0.3450297503
4851	0.345023219
4852	0.3450227067
4853	0.3450226505
4854	0.3450226468
4855	0.3450225212
4856	0.3450156113
4857	0.345015592
4858	0.3450155747
4859	0.3450155456
4860	0.3450129193
4861	0.3450127888
4862	0.3450127802
4863	0.3450126975
4864	0.345012529
4865	0.3450123818
4866	0.3450119766
4867	0.3450118264
4868	0.3450118186
4869	0.3450115357
4870	0.3450106902
4871	0.3450106304
4872	0.3450106272
4873	0.3450105771
4874	0.3450063183
4875	0.3449901094
4876	0.3449900996
4877	0.3449867221
4878	0.3449866953
4879	0.344979553
4880	0.3449783628
4881	0.3449743771
4882	0.3449742795
4883	0.344973619
4884	0.3449734761
4885	0.3449713076
4886	0.3449654516
4887	0.3449649175
4888	0.3449619314
4889	0.3449600098
4890	0.3449600048
4891	0.3449561865
4892	0.3449547401
4893	0.3449546181
4894	0.3449545543
4895	0.3449544622
4896	0.3449544314
4897	0.3449538332
4898	0.3449538041
4899	0.344953787
4900	0.3449520667
4901	0.3449493875
4902	0.3449493306
4903	0.3449440021
4904	0.3449436337
4905	0.344939554
4906	0.3449390716
4907	0.3449367689
4908	0.3449367678
4909	0.3449269639
4910	0.344919901
4911	0.3449198907
4912	0.3449198651
4913	0.344919375
4914	0.3449193451
4915	0.344887447
4916	0.3448874436
4917	0.3448868998
4918	0.3448815516
4919	0.344881539
4920	0.3448815269
4921	0.3448814841
4922	0.3448793985
4923	0.344879149
4924	0.3448745576
4925	0.3448720792
4926	0.344871989
4927	0.3448651243
4928	0.3448603138
4929	0.3448600927
4930	0.3448590279
4931	0.3448565518
4932	0.3448565486
4933	0.3448565446
4934	0.3448564559
4935	0.3447987709
4936	0.3447987617
4937	0.3447967462
4938	0.3447814091
4939	0.3447813463
4940	0.3447771621
4941	0.3447638105
4942	0.344763806
4943	0.3447638007
4944	0.3447637956
4945	0.3447637947
4946	0.3447616143
4947	0.3447616056
4948	0.3447615053
4949	0.3447614974
4950	0.3447614102
4951	0.3447479469
4952	0.3447382843
4953	0.3447370056
4954	0.3447364837
4955	0.3447285284
4956	0.3447279408
4957	0.3447279324
4958	0.3447273241
4959	0.3447242332
4960	0.3447241599
4961	0.3447241442
4962	0.3447240629
4963	0.344709947
4964	0.3447098079
4965	0.3447098
4966	0.3447092476
4967	0.3447092312
4968	0.3447092237
4969	0.3447092237
4970	0.344709222
4971	0.3447087387
4972	0.3447087311
4973	0.3447087311
4974	0.3447087293
4975	0.3447087218
4976	0.3447086441
4977	0.344707608
4978	0.3447075473
4979	0.3447065579
4980	0.3447065543
4981	0.3447065485
4982	0.3447065485
4983	0.3447040156
4984	0.3447007037
4985	0.3447007014
4986	0.3447004602
4987	0.3447000422
4988	0.3447000392
4989	0.3447000237
4990	0.3447000225
4991	0.3446641554
4992	0.3446641482
4993	0.3446640798
4994	0.3446640772
4995	0.3446632335
4996	0.3446632297
4997	0.3446627544
4998	0.3446627391
4999	0.3446627382
